,travel_t_avg,travel_t_std,travel_d_avg,travel_d_std,travel_td_avg,travel_td_std,throughput_avg,throughput_std,comput_t_avg,comput_t_std,exp_nodes,deadlocks
0,8.375,2.097865979195684,17.75,4.195731958391368,0.47005541666666667,0.007674725825269301,0.225,0.47368238303741045,2513836.25,10835293.637429073,1815.0,0.0
1,9.46,1.7658992043715294,19.92,3.5317984087430587,0.4739544,0.005545677293171684,0.2375,0.4807221130757352,12108105.0,54452321.323830865,10126.0,0.0
2,9.018518518518519,2.5330463341870684,19.037037037037038,5.066092668374137,0.47151518518518515,0.008561042845082373,0.2375,0.4807221130757352,24362485.0,111211069.13221262,13125.0,0.0
3,8.942307692307692,2.149807339654681,18.884615384615383,4.299614679309362,0.47181,0.007695230290950964,0.25,0.5361902647381804,4432766.25,17241287.481050707,2548.0,0.0
4,8.724137931034482,2.1155671241624785,18.448275862068964,4.231134248324957,0.4712837931034482,0.007175013835763712,0.3125,0.561109392186586,19866340.0,146492434.7768338,8096.0,0.0
5,8.977272727272727,2.1238754924519507,18.954545454545453,4.2477509849039015,0.47196409090909097,0.007606648801656058,0.1875,0.4211220131980754,2966088.75,9092455.853357136,2103.0,0.0
6,8.608695652173912,2.1364157394384238,18.217391304347824,4.2728314788768476,0.47089956521739135,0.007199572135995228,0.2375,0.5060570619999291,2438330.0,5745054.643700093,1943.0,0.0
7,9.193548387096774,2.104823260356106,19.387096774193548,4.209646520712212,0.4727351612903226,0.006951467179072871,0.325,0.49434299833212975,15235568.75,36040808.452740744,6386.0,0.0
8,9.566666666666666,2.2939534045447005,20.133333333333333,4.587906809089401,0.47361100000000006,0.006911225337569789,0.2375,0.4807221130757352,183391022.5,1522553301.837301,41200.0,0.0
9,9.4375,2.001626942431248,19.875,4.003253884862496,0.47352666666666665,0.006728180577904319,0.2125,0.4385701198212208,49035192.5,276851228.1839489,24514.0,0.0
10,9.303571428571429,2.292609577200049,19.607142857142858,4.585219154400098,0.4726564285714286,0.008090582362177873,0.3,0.5099019513592784,12343978.75,39496031.691692434,6201.0,0.0
11,9.178571428571429,2.5850334541710813,19.357142857142858,5.170066908342163,0.4718417857142857,0.008945437405887595,0.3125,0.561109392186586,45146573.75,255943095.23852307,14429.0,0.0
12,7.425,2.3625992042663517,15.85,4.7251984085327035,0.46588450000000003,0.008781857704950586,0.2125,0.4662014049742879,1370278.75,3833651.3608664824,1402.0,0.0
13,9.121212121212121,2.5673660096939557,19.242424242424242,5.134732019387911,0.4717109090909091,0.008833776214273071,0.325,0.5425633603552676,8405782.5,17608217.984096054,4672.0,0.0
14,9.403225806451612,2.251950247397438,19.806451612903224,4.503900494794876,0.47297000000000006,0.0080822373938361,0.325,0.5651327277728658,16698330.0,55356212.9584259,6278.0,0.0
15,8.783333333333333,1.9394300422775987,18.566666666666666,3.8788600845551975,0.47156000000000003,0.007396455908068404,0.3,0.45825756949558394,174422311.25,1369810932.6619015,59328.0,0.0
16,9.04,2.3576259245266202,19.08,4.7152518490532405,0.47187360000000006,0.008056965622366767,0.2125,0.4385701198212208,2831832.5,5833652.595517987,2157.0,0.0
17,8.173913043478262,2.5478409259101933,17.347826086956523,5.095681851820387,0.4686278260869565,0.00897548930797538,0.225,0.49937460888595453,6219365.0,29126384.39809814,4651.0,0.0
18,8.86111111111111,1.9706566556153273,18.72222222222222,3.9413133112306546,0.47192888888888895,0.006565751957348991,0.1875,0.3903123748998999,2471381.25,9097960.541023657,2134.0,0.0
19,8.685185185185185,2.1651625041576326,18.37037037037037,4.330325008315265,0.47101888888888893,0.007636416812117781,0.3,0.5567764362830022,4168073.75,8236240.462169977,2598.0,0.0
20,8.258064516129032,2.3653103449855655,17.516129032258064,4.730620689971131,0.4691474193548386,0.008744189579645826,0.3375,0.6313428149587196,4249111.25,7159151.033659537,2843.0,0.0
21,8.575757575757576,2.229693592623897,18.151515151515152,4.459387185247794,0.47060242424242427,0.007693766083478955,0.35,0.5722761571129799,19730368.75,114092671.80463497,11140.0,0.0
22,7.479166666666667,1.997285484239936,15.958333333333334,3.994570968479872,0.4666929166666667,0.008094951862718037,0.2375,0.5301827515112124,1670007.5,3772142.242671099,1615.0,0.0
23,8.285714285714286,2.657296462534039,17.571428571428573,5.314592925068078,0.4688157142857143,0.00917664054175889,0.25,0.4609772228646444,6582516.25,14511551.063768508,3882.0,0.0
24,8.369565217391305,2.4681333877365166,17.73913043478261,4.936266775473033,0.4695339130434782,0.008378973029907475,0.2375,0.5532573994082682,7201631.25,24994658.7058245,3491.0,0.0
25,8.454545454545455,2.2100446874805852,17.90909090909091,4.4200893749611705,0.47017909090909077,0.007810281050170003,0.2375,0.4539754949333719,10093338.75,72232184.2616996,8174.0,0.0
26,8.59375,2.1630328100840264,18.1875,4.326065620168053,0.47068437500000004,0.007842967366333676,0.3375,0.4985917668794783,7123388.75,16193242.338927941,3649.0,0.0
27,8.333333333333334,1.9293061504650375,17.666666666666668,3.858612300930075,0.4701979166666666,0.007071031265644511,0.25,0.48733971724044817,15641128.75,119374590.68828277,8826.0,0.0
28,8.935483870967742,2.2060837271124085,18.870967741935484,4.412167454224817,0.4718583870967742,0.007215569678524346,0.3,0.45825756949558394,22066826.25,106984605.46929726,10551.0,0.0
29,8.06,2.363556642012203,17.12,4.727113284024406,0.46856120000000007,0.008280347490292902,0.225,0.4175823272122517,6065025.0,27107634.442443054,4370.0,0.0
30,8.91304347826087,2.652530268290373,18.82608695652174,5.305060536580746,0.47073652173913044,0.009779737974926681,0.2125,0.40907670429883924,3492583.75,8947420.338447329,1860.0,0.0
