,travel_t_avg,travel_t_std,travel_d_avg,travel_d_std,travel_td_avg,travel_td_std,throughput_avg,throughput_std,comput_t_avg,comput_t_std,exp_nodes,deadlocks
158,8.235294117647058,2.980908108075277,17.41176470588235,6.1266901488430765,0.4433141176470588,0.11112015219671657,0.1875,0.3903123748998999,359113.75,547053.7646666345,398.0,0.0
159,7.5625,3.3721052400540525,16.0,7.026734661277598,0.41231375,0.1559793969918383,0.15,0.3905124837953327,214668.75,285717.5815353992,298.0,0.0
160,7.65,3.2291639784935047,16.2,6.697760819856141,0.42360049999999994,0.14135257456003408,0.175,0.41155194082885815,598287.5,1146821.0314141219,675.0,0.0
161,8.5,2.539685019840059,18.0,5.079370039680118,0.469724,0.009110411845794895,0.1,0.30000000000000004,126578.75,247173.40405763217,180.0,0.0
162,7.785714285714286,3.745064779690951,16.428571428571427,7.789317645837477,0.40472571428571424,0.16538951291310056,0.1375,0.3443744328488978,281365.0,402658.0488143755,286.0,0.0
163,6.857142857142857,3.919253017819477,14.523809523809524,8.17440283311292,0.38055761904761903,0.18473887292749608,0.2,0.4301162633521314,472326.25,733782.0493415858,508.0,0.0
164,8.222222222222221,2.1744873100867697,17.444444444444443,4.348974620173539,0.4694977777777778,0.007546725232072187,0.175,0.3799671038392666,347123.75,727446.2286388854,443.0,0.0
165,8.095238095238095,3.2057205104203494,17.095238095238095,6.654069731444787,0.42720571428571424,0.1387548870206338,0.2125,0.4662014049742879,465432.5,949892.5392873395,558.0,0.0
166,8.454545454545455,2.3879864611933996,17.90909090909091,4.775972922386799,0.4699718181818181,0.008115355611075514,0.1125,0.31598061649411346,166911.25,284971.04589490755,219.0,0.0
167,8.176470588235293,3.203587953927083,17.294117647058822,6.559812639741482,0.4425541176470588,0.11101833765108217,0.15,0.3905124837953327,503500.0,1212601.5779100736,534.0,0.0
168,9.466666666666667,1.627540748764494,19.933333333333334,3.255081497528988,0.47411,0.005015033399689384,0.1625,0.36890886408434265,291060.0,462138.2797929641,352.0,0.0
169,7.857142857142857,3.412661498508365,16.61904761904762,7.047297289952405,0.4257728571428572,0.13838375514154408,0.175,0.41155194082885815,554166.25,1105644.2594641089,677.0,0.0
170,8.352941176470589,2.448076711374684,17.705882352941178,4.896153422749368,0.4691576470588235,0.009573482081748005,0.175,0.4408798022137099,199096.25,257839.20204448645,301.0,0.0
171,7.2727272727272725,4.047241689009466,15.363636363636363,8.423697388080273,0.3856645454545454,0.18195421608763593,0.0875,0.28256636388643286,240011.25,692459.5600094185,298.0,0.0
172,7.368421052631579,3.527493911603377,15.631578947368421,7.278016837427114,0.41921526315789476,0.14408562137870887,0.1875,0.3903123748998999,861081.25,2753944.7757305223,786.0,1.0
173,7.0,3.5,14.875,7.253232038202004,0.40963375,0.15503954994915814,0.15,0.3570714214271425,463948.75,1066049.784601281,424.0,0.0
174,8.571428571428571,2.838031319190731,18.095238095238095,5.822000653553496,0.44955333333333347,0.10078651985323724,0.225,0.4175823272122517,483958.75,795000.2593857674,601.0,0.0
175,7.9375,2.7943861132635197,16.8125,5.76865181389898,0.441366875,0.11411532788799397,0.15,0.4213074886588179,245841.25,316606.72596051637,295.0,0.0
176,7.133333333333334,2.8487814158961995,15.2,5.867424193516833,0.4360280000000001,0.11679611107681055,0.1375,0.3443744328488978,537578.75,1344495.0423573295,537.0,0.0
177,8.0,2.1213203435596424,17.0,4.242640687119285,0.46856125000000004,0.008320391273101285,0.1625,0.401364858950058,221203.75,313401.98405711714,284.0,0.0
178,7.818181818181818,2.1242402628268953,16.636363636363637,4.2484805256537905,0.46795000000000003,0.007929842369177336,0.1125,0.31598061649411346,135736.25,269230.6061927906,198.0,0.0
179,8.0,3.625307868699863,16.857142857142858,7.567384364656587,0.40594428571428576,0.16581034172960923,0.075,0.26339134382131846,113976.25,211977.8627850972,158.0,0.0
180,7.555555555555555,2.8327886186626583,16.055555555555557,5.816377473443436,0.44240888888888885,0.107606815402128,0.15,0.3570714214271425,300253.75,520238.6937607943,416.0,0.0
181,9.333333333333334,2.0548046676563256,19.666666666666668,4.109609335312651,0.4730675,0.007393706924360291,0.125,0.3665719574653795,188897.5,304371.25602420146,236.0,0.0
182,8.411764705882353,2.030903117839067,17.823529411764707,4.061806235678134,0.4702117647058824,0.007775118107893637,0.1875,0.3903123748998999,512406.25,1881706.8281445804,481.0,0.0
183,8.1875,3.106822130409142,17.3125,6.380818423211869,0.4414075,0.11426171003993421,0.1375,0.41060169264142105,325026.25,859898.440477675,366.0,0.0
184,7.764705882352941,3.299365567618861,16.470588235294116,6.7398520411305896,0.44064588235294117,0.11062884455579777,0.15,0.4213074886588179,211672.5,333367.24043275457,315.0,0.0
185,8.68421052631579,2.5966097649566335,18.31578947368421,5.371000412340599,0.4484078947368421,0.10579819621280723,0.1625,0.36890886408434265,313523.75,454634.1752562575,439.0,0.0
186,6.705882352941177,4.5213832589589735,14.117647058823529,9.479900427258013,0.33478588235294116,0.21613999994716998,0.2,0.4000000000000001,650571.25,1453006.633432359,599.0,0.0
187,9.142857142857142,2.0652617564001376,19.285714285714285,4.130523512800275,0.472717857142857,0.006415703033040363,0.1625,0.36890886408434265,288151.25,424291.8821382722,332.0,0.0
188,7.5,3.679091502764546,15.857142857142858,7.651863851909759,0.4039342857142857,0.16504354787727502,0.15,0.3905124837953327,526942.5,1548078.3044451433,534.0,0.0
189,8.3125,2.567069097239106,17.625,5.134138194478212,0.468970625,0.00934495215928765,0.1375,0.3443744328488978,326790.0,703765.3070448983,435.0,0.0
190,6.25,3.442988043352266,13.333333333333334,7.19181633679714,0.38886916666666665,0.17405393165425925,0.125,0.33071891388307384,155005.0,287378.4329503521,224.0,0.0
191,7.928571428571429,3.614737408251427,16.714285714285715,7.544426243720511,0.4058142857142856,0.16574285158962732,0.15,0.3570714214271425,308820.0,554013.2808426166,361.0,0.0
192,8.153846153846153,3.370600353877945,17.23076923076923,6.929911156649358,0.43456923076923076,0.12575962562710585,0.125,0.33071891388307384,1107921.25,3388170.841460542,993.0,2.0
193,6.611111111111111,4.015786748555822,14.0,8.399735445569435,0.3658627777777778,0.19568485979603803,0.15,0.3905124837953327,307666.25,506723.79975282145,422.0,0.0
194,8.692307692307692,3.450409460308585,18.307692307692307,7.096961596720489,0.43625692307692304,0.12622988317318984,0.1375,0.378937659780603,195145.0,295165.4887093002,270.0,0.0
