,travel_t_avg,travel_t_std,travel_d_avg,travel_d_std,travel_td_avg,travel_td_std,throughput_avg,throughput_std,comput_t_avg,comput_t_std,exp_nodes,deadlocks
86,6.833333333333333,3.670452590924207,14.5,7.65397500213669,0.3910255555555555,0.17503024863092229,0.175,0.4408798022137099,956177.5,1780930.6633032488,624.0,0.0
87,7.176470588235294,4.105022664086565,15.176470588235293,8.521497342311227,0.38715,0.17943395743936805,0.1625,0.36890886408434265,1265287.5,4620731.818591483,593.0,0.0
88,8.176470588235293,3.6499040135267222,17.235294117647058,7.565629803609183,0.4172047058823529,0.1524815244398538,0.15,0.3570714214271425,700117.5,1441988.243864613,472.0,0.0
89,6.416666666666667,3.616128992291189,13.666666666666666,7.5314156851300025,0.38919833333333337,0.17422919162381742,0.1375,0.3443744328488978,411025.0,580044.8811299001,217.0,0.0
90,6.083333333333333,3.277660073216189,13.0,6.867799259345505,0.3882591666666666,0.17379223153228748,0.125,0.3992179855667828,305445.0,435779.4702885853,182.0,0.0
91,6.9,4.448595283907045,14.55,9.286953214052495,0.35428149999999997,0.20466169185450903,0.15,0.3570714214271425,755423.75,907205.9676892218,455.0,0.0
92,8.0,4.307615994440028,16.833333333333332,8.92717449389472,0.3941272222222223,0.17645089275318238,0.1375,0.3443744328488978,843788.75,2517567.6547509977,567.0,1.0
93,7.375,3.4977671449083054,15.625,7.261843774138907,0.4108875,0.15556150244758501,0.0875,0.2825663638864329,286227.5,464839.6780006522,144.0,0.0
94,6.4375,3.5701671879619306,13.6875,7.480965429007141,0.380595625,0.18298013256118645,0.15,0.35707142142714243,1612397.5,4681835.7439677175,706.0,0.0
95,7.777777777777778,4.340449996583247,16.333333333333332,9.079892314584157,0.3700088888888889,0.19780174779839224,0.0375,0.18998355191963331,682695.0,1940596.9499679732,492.0,0.0
96,9.235294117647058,2.288832524511026,19.470588235294116,4.577665049022052,0.4725135294117648,0.0079354957895273,0.15,0.35707142142714243,958737.5,1604351.2594951736,638.0,0.0
97,7.6875,3.2923917977664807,16.25,6.878408246098802,0.41295499999999996,0.15619890692639304,0.175,0.44087980221371,741998.75,1516739.4241838106,467.0,0.0
98,5.461538461538462,4.700497266908366,11.538461538461538,9.849758955390225,0.28999846153846154,0.2293600698883125,0.125,0.3665719574653795,598198.75,1344953.7169075513,371.0,0.0
99,8.428571428571429,3.0405423791132518,17.785714285714285,6.281248413544322,0.4387271428571428,0.12186456431093445,0.1125,0.31598061649411346,534045.0,834458.1494748553,339.0,0.0
100,5.538461538461538,4.143862646509425,11.76923076923077,8.70149276454109,0.32429384615384615,0.21630645239276974,0.1,0.30000000000000004,655407.5,1340272.4394479466,468.0,0.0
101,7.071428571428571,3.8445561830851114,15.0,7.955231881329059,0.4014135714285714,0.16414307320171034,0.15,0.3570714214271425,709612.5,1333465.1951189989,460.0,0.0
102,7.214285714285714,4.345417478358608,15.214285714285714,9.048903417609479,0.37100999999999995,0.19388615499823603,0.1375,0.3443744328488978,655978.75,1498230.0262054014,400.0,0.0
103,7.2105263157894735,3.6502191335578313,15.263157894736842,7.614681838487083,0.39649157894736836,0.171810473464931,0.2,0.4000000000000001,654121.25,717256.0255400003,404.0,0.0
104,6.15,4.162631379308045,13.05,8.697557128297579,0.35157850000000007,0.20312812070895056,0.175,0.41155194082885815,1122066.25,2160913.600537036,725.0,0.0
105,7.0,3.22490309931942,14.9,6.670082458260917,0.420319,0.1404199437722434,0.0875,0.2825663638864329,248795.0,375311.0459672084,164.0,0.0
106,7.071428571428571,3.614737408251427,15.0,7.511895328648518,0.40200642857142854,0.16434101981668411,0.15,0.3570714214271425,1382121.25,3450762.8268143027,1087.0,1.0
107,7.7,3.2726136343907144,16.3,6.783067152844648,0.42358399999999996,0.14137489241021547,0.225,0.44651427748729383,723555.0,1402038.2558885475,488.0,0.0
108,10.0,1.8371173070873836,21.0,3.6742346141747673,0.47512437500000004,0.006288874073264228,0.1625,0.36890886408434265,498288.75,504395.3417196054,362.0,0.0
